SITE_NO,DATE_TIME_HEURE,FLAG_MARQUEUR,VALUE_VALEUR,SDL_LDE,MDL_LDM,VMV_CODE,UNIT_UNITÉ,VARIABLE,VARIABLE_FR,STATUS_STATUT
AL11AA0002,29/05/2007 12:00,,8.47,,,10301,PH,PH,PH,P
AL11AA0002,29/05/2007 12:00,,8.46,,,109026,PH,PH (FIELD),PH (TERRAIN),P
AL11AA0002,29/05/2007 12:00,,0.041,,,15423,MG/L,PHOSPHORUS TOTAL,PHOSPHORE TOTAL,P
AL11AA0002,29/05/2007 12:00,,0.005,,,15465,MG/L,PHOSPHORUS TOTAL DISSOLVED,PHOSPHORE TOTAL DISSOUS,P
AL11AA0002,29/05/2007 12:00,,1.3,,,100499,MG/L,"POTASSIUM, FILTERED","POTASSIUM, FILTRÉ",P
AL11AA0002,29/05/2007 12:00,,5.2,,,10501,MG/L,RESIDUE FIXED NONFILTRABLE,RÉSIDUS FIXES NON-FILTRABLES,P
AL11AA0002,29/05/2007 12:00,,6,,,10401,MG/L,RESIDUE NONFILTRABLE,RÉSIDUS NON-FILTRABLES,P
AL11AA0002,29/05/2007 12:00,,25.3,,,100500,MG/L,"SODIUM, FILTERED","SODIUM, FILTRÉ",P
AL11AA0002,29/05/2007 12:00,,471,,,2041,US/CM,SPECIFIC CONDUCTANCE,CONDUCTANCE SPÉCIFIQUE,P
AL11AA0002,29/05/2007 12:00,,40.1,,,16309,MG/L,SULPHATE DISSOLVED,SULFATES DISSOUS,P
AL11AA0002,29/05/2007 12:00,,6.15,,,2081,NTU,TURBIDITY,TURBIDITÉ,P
AL11AA0002,29/05/2007 12:00,,8,,,110001,NTU,TURBIDITY (FIELD),TURBIDITÉ (TERRAIN),P
AL11AA0002,06/06/2007 12:00,,192,,,10111,MG/L,ALKALINITY TOTAL CACO3,ALCALINITÉ TOTALE CACO3,P
AL11AA0002,06/06/2007 12:00,,0.012,,,7540,MG/L,AMMONIA DISSOLVED,AMMONIAC DISSOUS,P
AL11AA0002,06/06/2007 12:00,,36.5,,,20103,MG/L,CALCIUM DISSOLVED/FILTERED,CALCIUM DISSOUS/FILTRÉ,P
AL11AA0002,06/06/2007 12:00,,4.39,,,6104,MG/L,CARBON DISSOLVED ORGANIC,CARBONE ORGANIQUE DISSOUS,P
AL11AA0002,06/06/2007 12:00,,0.575,,,6901,MG/L,CARBON PARTICULATE ORGANIC,CARBONE ORGANIQUE PARTICULAIRE,P
AL11AA0002,06/06/2007 12:00,,2.26,,,17209,MG/L,CHLORIDE DISSOLVED,CHLORURES DISSOUS,P
AL11AA0002,06/06/2007 12:00,,463,,,109027,US/CM,CONDUCTANCE (FIELD),CONDUCTANCE (TERRAIN),P
AL11AA0002,06/06/2007 12:00,L,0.01,0.01,,7110,MG/L,DISSOLVED NITRITE/NITRATE,NITRITES/NITRATES DISSOUS,P
AL11AA0002,06/06/2007 12:00,,0.14,,,97958,MG/L,FLUORIDE DISSOLVED,FLUORURE DISSOUS,P
AL11AA0002,06/06/2007 12:00,,21.4,,,12102,MG/L,MAGNESIUM DISSOLVED/FILTERED,MAGNÉSIUM DISSOUS/FILTRÉ,P
AL11AA0002,06/06/2007 12:00,,0.071,,,7901,MG/L,NITROGEN PARTICULATE,AZOTE PARTICULAIRE,P
AL11AA0002,06/06/2007 12:00,,0.297,,,7657,MG/L,NITROGEN TOTAL DISSOLVED,AZOTE TOTAL DISSOUS,P
AL11AA0002,06/06/2007 12:00,,8.44,,,10301,PH,PH,PH,P
AL11AA0002,06/06/2007 12:00,,8.47,,,109026,PH,PH (FIELD),PH (TERRAIN),P
AL11AA0002,06/06/2007 12:00,,0.022,,,15423,MG/L,PHOSPHORUS TOTAL,PHOSPHORE TOTAL,P
AL11AA0002,06/06/2007 12:00,,0.01,,,15465,MG/L,PHOSPHORUS TOTAL DISSOLVED,PHOSPHORE TOTAL DISSOUS,P
AL11AA0002,06/06/2007 12:00,,1.92,,,100499,MG/L,"POTASSIUM, FILTERED","POTASSIUM, FILTRÉ",P
AL11AA0002,06/06/2007 12:00,,15,,,10501,MG/L,RESIDUE FIXED NONFILTRABLE,RÉSIDUS FIXES NON-FILTRABLES,P
AL11AA0002,06/06/2007 12:00,,17.6,,,10401,MG/L,RESIDUE NONFILTRABLE,RÉSIDUS NON-FILTRABLES,P
AL11AA0002,06/06/2007 12:00,,36.1,,,100500,MG/L,"SODIUM, FILTERED","SODIUM, FILTRÉ",P
AL11AA0002,06/06/2007 12:00,,460,,,2041,US/CM,SPECIFIC CONDUCTANCE,CONDUCTANCE SPÉCIFIQUE,P
AL11AA0002,06/06/2007 12:00,,55.2,,,16309,MG/L,SULPHATE DISSOLVED,SULFATES DISSOUS,P
AL11AA0002,06/06/2007 12:00,,12.6,,,2081,NTU,TURBIDITY,TURBIDITÉ,P
AL11AA0002,06/06/2007 12:00,,17,,,110001,NTU,TURBIDITY (FIELD),TURBIDITÉ (TERRAIN),P
AL11AA0002,10/07/2007 15:00,,174,,,10111,MG/L,ALKALINITY TOTAL CACO3,ALCALINITÉ TOTALE CACO3,P
AL11AA0002,10/07/2007 15:00,,0.022,,,7540,MG/L,AMMONIA DISSOLVED,AMMONIAC DISSOUS,P
AL11AA0002,10/07/2007 15:00,,21.3,,,20103,MG/L,CALCIUM DISSOLVED/FILTERED,CALCIUM DISSOUS/FILTRÉ,P
AL11AA0002,10/07/2007 15:00,,6.22,,,6104,MG/L,CARBON DISSOLVED ORGANIC,CARBONE ORGANIQUE DISSOUS,P
AL11AA0002,10/07/2007 15:00,,0.607,,,6901,MG/L,CARBON PARTICULATE ORGANIC,CARBONE ORGANIQUE PARTICULAIRE,P
AL11AA0002,10/07/2007 15:00,,5.01,,,17209,MG/L,CHLORIDE DISSOLVED,CHLORURES DISSOUS,P
AL11AA0002,10/07/2007 15:00,,554,,,109027,US/CM,CONDUCTANCE (FIELD),CONDUCTANCE (TERRAIN),P
AL11AA0002,10/07/2007 15:00,,0.012,,,7110,MG/L,DISSOLVED NITRITE/NITRATE,NITRITES/NITRATES DISSOUS,P
AL11AA0002,10/07/2007 15:00,,0.19,,,97958,MG/L,FLUORIDE DISSOLVED,FLUORURE DISSOUS,P
AL11AA0002,10/07/2007 15:00,,26.2,,,12102,MG/L,MAGNESIUM DISSOLVED/FILTERED,MAGNÉSIUM DISSOUS/FILTRÉ,P
AL11AA0002,10/07/2007 15:00,,0.083,,,7901,MG/L,NITROGEN PARTICULATE,AZOTE PARTICULAIRE,P
AL11AA0002,10/07/2007 15:00,,0.529,,,7657,MG/L,NITROGEN TOTAL DISSOLVED,AZOTE TOTAL DISSOUS,P
AL11AA0002,10/07/2007 15:00,,8.82,,,10301,PH,PH,PH,P
AL11AA0002,10/07/2007 15:00,,8.91,,,109026,PH,PH (FIELD),PH (TERRAIN),P
AL11AA0002,10/07/2007 15:00,,0.033,,,15423,MG/L,PHOSPHORUS TOTAL,PHOSPHORE TOTAL,P
AL11AA0002,10/07/2007 15:00,,0.012,,,15465,MG/L,PHOSPHORUS TOTAL DISSOLVED,PHOSPHORE TOTAL DISSOUS,P
AL11AA0002,10/07/2007 15:00,,1.93,,,100499,MG/L,"POTASSIUM, FILTERED","POTASSIUM, FILTRÉ",P
AL11AA0002,10/07/2007 15:00,,5.4,,,10501,MG/L,RESIDUE FIXED NONFILTRABLE,RÉSIDUS FIXES NON-FILTRABLES,P
AL11AA0002,10/07/2007 15:00,,7.6,,,10401,MG/L,RESIDUE NONFILTRABLE,RÉSIDUS NON-FILTRABLES,P
AL11AA0002,10/07/2007 15:00,,64.5,,,100500,MG/L,"SODIUM, FILTERED","SODIUM, FILTRÉ",P
AL11AA0002,10/07/2007 15:00,,574,,,2041,US/CM,SPECIFIC CONDUCTANCE,CONDUCTANCE SPÉCIFIQUE,P
AL11AA0002,10/07/2007 15:00,,120,,,16309,MG/L,SULPHATE DISSOLVED,SULFATES DISSOUS,P
AL11AA0002,10/07/2007 15:00,,4.76,,,2081,NTU,TURBIDITY,TURBIDITÉ,P
AL11AA0002,10/07/2007 15:00,,6,,,110001,NTU,TURBIDITY (FIELD),TURBIDITÉ (TERRAIN),P
AL11AA0002,30/10/2007 14:30,,251,,,10111,MG/L,ALKALINITY TOTAL CACO3,ALCALINITÉ TOTALE CACO3,P
AL11AA0002,30/10/2007 14:30,,0.009,,,7540,MG/L,AMMONIA DISSOLVED,AMMONIAC DISSOUS,P
AL11AA0002,30/10/2007 14:30,,53,,,20103,MG/L,CALCIUM DISSOLVED/FILTERED,CALCIUM DISSOUS/FILTRÉ,P
AL11AA0002,30/10/2007 14:30,,3.85,,,6104,MG/L,CARBON DISSOLVED ORGANIC,CARBONE ORGANIQUE DISSOUS,P
AL11AA0002,30/10/2007 14:30,,0.244,,,6901,MG/L,CARBON PARTICULATE ORGANIC,CARBONE ORGANIQUE PARTICULAIRE,P
AL11AA0002,30/10/2007 14:30,,7.03,,,17209,MG/L,CHLORIDE DISSOLVED,CHLORURES DISSOUS,P
AL11AA0002,30/10/2007 14:30,,830,,,109027,US/CM,CONDUCTANCE (FIELD),CONDUCTANCE (TERRAIN),P
AL11AA0002,30/10/2007 14:30,L,0.01,0.01,,7110,MG/L,DISSOLVED NITRITE/NITRATE,NITRITES/NITRATES DISSOUS,P
AL11AA0002,30/10/2007 14:30,,0.15,,,97958,MG/L,FLUORIDE DISSOLVED,FLUORURE DISSOUS,P
AL11AA0002,30/10/2007 14:30,,29.6,,,12102,MG/L,MAGNESIUM DISSOLVED/FILTERED,MAGNÉSIUM DISSOUS/FILTRÉ,P
AL11AA0002,30/10/2007 14:30,,0.036,,,7901,MG/L,NITROGEN PARTICULATE,AZOTE PARTICULAIRE,P
AL11AA0002,30/10/2007 14:30,,0.302,,,7657,MG/L,NITROGEN TOTAL DISSOLVED,AZOTE TOTAL DISSOUS,P
AL11AA0002,30/10/2007 14:30,,8.49,,,10301,PH,PH,PH,P
AL11AA0002,30/10/2007 14:30,,8.68,,,109026,PH,PH (FIELD),PH (TERRAIN),P
AL11AA0002,30/10/2007 14:30,,0.012,,,15423,MG/L,PHOSPHORUS TOTAL,PHOSPHORE TOTAL,P
AL11AA0002,30/10/2007 14:30,,0.003,,,15465,MG/L,PHOSPHORUS TOTAL DISSOLVED,PHOSPHORE TOTAL DISSOUS,P
AL11AA0002,30/10/2007 14:30,,2.62,,,100499,MG/L,"POTASSIUM, FILTERED","POTASSIUM, FILTRÉ",P
AL11AA0002,30/10/2007 14:30,,3,,,10501,MG/L,RESIDUE FIXED NONFILTRABLE,RÉSIDUS FIXES NON-FILTRABLES,P
AL11AA0002,30/10/2007 14:30,,4,,,10401,MG/L,RESIDUE NONFILTRABLE,RÉSIDUS NON-FILTRABLES,P
AL11AA0002,30/10/2007 14:30,,64.8,,,100500,MG/L,"SODIUM, FILTERED","SODIUM, FILTRÉ",P
AL11AA0002,30/10/2007 14:30,,791,,,2041,US/CM,SPECIFIC CONDUCTANCE,CONDUCTANCE SPÉCIFIQUE,P
AL11AA0002,30/10/2007 14:30,,182,,,16309,MG/L,SULPHATE DISSOLVED,SULFATES DISSOUS,P
AL11AA0002,30/10/2007 14:30,,4.96,,,2081,NTU,TURBIDITY,TURBIDITÉ,P
AL11AA0002,30/10/2007 14:30,,7,,,110001,NTU,TURBIDITY (FIELD),TURBIDITÉ (TERRAIN),P
AL11AA0002,20/11/2007 13:00,,286,,,10111,MG/L,ALKALINITY TOTAL CACO3,ALCALINITÉ TOTALE CACO3,P
AL11AA0002,20/11/2007 13:00,,0.011,,,7540,MG/L,AMMONIA DISSOLVED,AMMONIAC DISSOUS,P
AL11AA0002,20/11/2007 13:00,,64.3,,,20103,MG/L,CALCIUM DISSOLVED/FILTERED,CALCIUM DISSOUS/FILTRÉ,P
AL11AA0002,20/11/2007 13:00,,3.84,,,6104,MG/L,CARBON DISSOLVED ORGANIC,CARBONE ORGANIQUE DISSOUS,P
AL11AA0002,20/11/2007 13:00,,0.485,,,6901,MG/L,CARBON PARTICULATE ORGANIC,CARBONE ORGANIQUE PARTICULAIRE,P
AL11AA0002,20/11/2007 13:00,,5.8,,,17209,MG/L,CHLORIDE DISSOLVED,CHLORURES DISSOUS,P
AL11AA0002,20/11/2007 13:00,,845,,,109027,US/CM,CONDUCTANCE (FIELD),CONDUCTANCE (TERRAIN),P
AL11AA0002,20/11/2007 13:00,,0.032,,,7110,MG/L,DISSOLVED NITRITE/NITRATE,NITRITES/NITRATES DISSOUS,P
AL11AA0002,20/11/2007 13:00,,0.16,,,97958,MG/L,FLUORIDE DISSOLVED,FLUORURE DISSOUS,P
AL11AA0002,20/11/2007 13:00,,36.5,,,12102,MG/L,MAGNESIUM DISSOLVED/FILTERED,MAGNÉSIUM DISSOUS/FILTRÉ,P
AL11AA0002,20/11/2007 13:00,,0.06,,,7901,MG/L,NITROGEN PARTICULATE,AZOTE PARTICULAIRE,P
AL11AA0002,20/11/2007 13:00,,0.291,,,7657,MG/L,NITROGEN TOTAL DISSOLVED,AZOTE TOTAL DISSOUS,P
AL11AA0002,20/11/2007 13:00,,8.44,,,10301,PH,PH,PH,P
AL11AA0002,20/11/2007 13:00,,8.77,,,109026,PH,PH (FIELD),PH (TERRAIN),P
AL11AA0002,20/11/2007 13:00,,0.018,,,15423,MG/L,PHOSPHORUS TOTAL,PHOSPHORE TOTAL,P
AL11AA0002,20/11/2007 13:00,,0.004,,,15465,MG/L,PHOSPHORUS TOTAL DISSOLVED,PHOSPHORE TOTAL DISSOUS,P
AL11AA0002,20/11/2007 13:00,,2.36,,,100499,MG/L,"POTASSIUM, FILTERED","POTASSIUM, FILTRÉ",P
AL11AA0002,20/11/2007 13:00,,7.8,,,10501,MG/L,RESIDUE FIXED NONFILTRABLE,RÉSIDUS FIXES NON-FILTRABLES,P
AL11AA0002,20/11/2007 13:00,,9.6,,,10401,MG/L,RESIDUE NONFILTRABLE,RÉSIDUS NON-FILTRABLES,P
AL11AA0002,20/11/2007 13:00,,63,,,100500,MG/L,"SODIUM, FILTERED","SODIUM, FILTRÉ",P
AL11AA0002,20/11/2007 13:00,,779,,,2041,US/CM,SPECIFIC CONDUCTANCE,CONDUCTANCE SPÉCIFIQUE,P
AL11AA0002,20/11/2007 13:00,,150,,,16309,MG/L,SULPHATE DISSOLVED,SULFATES DISSOUS,P
AL11AA0002,20/11/2007 13:00,,8.29,,,2081,NTU,TURBIDITY,TURBIDITÉ,P
AL11AA0002,20/11/2007 13:00,,12,,,110001,NTU,TURBIDITY (FIELD),TURBIDITÉ (TERRAIN),P
AL11AA0002,11/12/2007 12:00,,565,,,10111,MG/L,ALKALINITY TOTAL CACO3,ALCALINITÉ TOTALE CACO3,P
AL11AA0002,11/12/2007 12:00,,0.021,,,7540,MG/L,AMMONIA DISSOLVED,AMMONIAC DISSOUS,P
AL11AA0002,11/12/2007 12:00,,124,,,20103,MG/L,CALCIUM DISSOLVED/FILTERED,CALCIUM DISSOUS/FILTRÉ,P
AL11AA0002,11/12/2007 12:00,,6.91,,,6104,MG/L,CARBON DISSOLVED ORGANIC,CARBONE ORGANIQUE DISSOUS,P
AL11AA0002,11/12/2007 12:00,,0.191,,,6901,MG/L,CARBON PARTICULATE ORGANIC,CARBONE ORGANIQUE PARTICULAIRE,P
AL11AA0002,11/12/2007 12:00,,14.1,,,17209,MG/L,CHLORIDE DISSOLVED,CHLORURES DISSOUS,P
AL11AA0002,11/12/2007 12:00,,1673,,,109027,US/CM,CONDUCTANCE (FIELD),CONDUCTANCE (TERRAIN),P
AL11AA0002,11/12/2007 12:00,,0.528,,,7110,MG/L,DISSOLVED NITRITE/NITRATE,NITRITES/NITRATES DISSOUS,P
AL11AA0002,11/12/2007 12:00,,0.24,,,97958,MG/L,FLUORIDE DISSOLVED,FLUORURE DISSOUS,P
AL11AA0002,11/12/2007 12:00,,71.1,,,12102,MG/L,MAGNESIUM DISSOLVED/FILTERED,MAGNÉSIUM DISSOUS/FILTRÉ,P
AL11AA0002,11/12/2007 12:00,,0.027,,,7901,MG/L,NITROGEN PARTICULATE,AZOTE PARTICULAIRE,P
AL11AA0002,11/12/2007 12:00,,1.08,,,7657,MG/L,NITROGEN TOTAL DISSOLVED,AZOTE TOTAL DISSOUS,P
AL11AA0002,11/12/2007 12:00,,8.15,,,10301,PH,PH,PH,P
AL11AA0002,11/12/2007 12:00,,8.1,,,109026,PH,PH (FIELD),PH (TERRAIN),P
AL11AA0002,11/12/2007 12:00,,0.012,,,15423,MG/L,PHOSPHORUS TOTAL,PHOSPHORE TOTAL,P
AL11AA0002,11/12/2007 12:00,,0.005,,,15465,MG/L,PHOSPHORUS TOTAL DISSOLVED,PHOSPHORE TOTAL DISSOUS,P
AL11AA0002,11/12/2007 12:00,,4.56,,,100499,MG/L,"POTASSIUM, FILTERED","POTASSIUM, FILTRÉ",P
AL11AA0002,11/12/2007 12:00,,1.7,,,10501,MG/L,RESIDUE FIXED NONFILTRABLE,RÉSIDUS FIXES NON-FILTRABLES,P
AL11AA0002,11/12/2007 12:00,,2.4,,,10401,MG/L,RESIDUE NONFILTRABLE,RÉSIDUS NON-FILTRABLES,P
AL11AA0002,11/12/2007 12:00,,109,,,100500,MG/L,"SODIUM, FILTERED","SODIUM, FILTRÉ",P
AL11AA0002,11/12/2007 12:00,,1540,,,2041,US/CM,SPECIFIC CONDUCTANCE,CONDUCTANCE SPÉCIFIQUE,P
AL11AA0002,11/12/2007 12:00,,350,,,16309,MG/L,SULPHATE DISSOLVED,SULFATES DISSOUS,P
AL11AA0002,11/12/2007 12:00,,2.92,,,2081,NTU,TURBIDITY,TURBIDITÉ,P
AL11AA0002,11/12/2007 12:00,,4,,,110001,NTU,TURBIDITY (FIELD),TURBIDITÉ (TERRAIN),P
AL11AA0002,27/05/2008 15:00,,187,,,10111,MG/L,ALKALINITY TOTAL CACO3,ALCALINITÉ TOTALE CACO3,P
AL11AA0002,27/05/2008 15:00,,0.032,,,7540,MG/L,AMMONIA DISSOLVED,AMMONIAC DISSOUS,P
AL11AA0002,27/05/2008 15:00,,39.3,,,20103,MG/L,CALCIUM DISSOLVED/FILTERED,CALCIUM DISSOUS/FILTRÉ,P
AL11AA0002,27/05/2008 15:00,,10.9,,,6104,MG/L,CARBON DISSOLVED ORGANIC,CARBONE ORGANIQUE DISSOUS,P
AL11AA0002,27/05/2008 15:00,,9.22,,,6901,MG/L,CARBON PARTICULATE ORGANIC,CARBONE ORGANIQUE PARTICULAIRE,P
AL11AA0002,27/05/2008 15:00,,2.41,,,17209,MG/L,CHLORIDE DISSOLVED,CHLORURES DISSOUS,P
AL11AA0002,27/05/2008 15:00,,414,,,109027,US/CM,CONDUCTANCE (FIELD),CONDUCTANCE (TERRAIN),P
AL11AA0002,27/05/2008 15:00,,0.041,,,7110,MG/L,DISSOLVED NITRITE/NITRATE,NITRITES/NITRATES DISSOUS,P
AL11AA0002,27/05/2008 15:00,,0.14,,,97958,MG/L,FLUORIDE DISSOLVED,FLUORURE DISSOUS,P
AL11AA0002,27/05/2008 15:00,,18.7,,,12102,MG/L,MAGNESIUM DISSOLVED/FILTERED,MAGNÉSIUM DISSOUS/FILTRÉ,P
AL11AA0002,27/05/2008 15:00,,0.82,,,7901,MG/L,NITROGEN PARTICULATE,AZOTE PARTICULAIRE,P
AL11AA0002,27/05/2008 15:00,,0.645,,,7657,MG/L,NITROGEN TOTAL DISSOLVED,AZOTE TOTAL DISSOUS,P
AL11AA0002,27/05/2008 15:00,,8.33,,,10301,PH,PH,PH,P
AL11AA0002,27/05/2008 15:00,,8.37,,,109026,PH,PH (FIELD),PH (TERRAIN),P
AL11AA0002,27/05/2008 15:00,,0.283,,,15423,MG/L,PHOSPHORUS TOTAL,PHOSPHORE TOTAL,P
AL11AA0002,27/05/2008 15:00,,0.027,,,15465,MG/L,PHOSPHORUS TOTAL DISSOLVED,PHOSPHORE TOTAL DISSOUS,P
AL11AA0002,27/05/2008 15:00,,3.54,,,100499,MG/L,"POTASSIUM, FILTERED","POTASSIUM, FILTRÉ",P
AL11AA0002,27/05/2008 15:00,,484,,,10501,MG/L,RESIDUE FIXED NONFILTRABLE,RÉSIDUS FIXES NON-FILTRABLES,P
AL11AA0002,27/05/2008 15:00,,527,,,10401,MG/L,RESIDUE NONFILTRABLE,RÉSIDUS NON-FILTRABLES,P
AL11AA0002,27/05/2008 15:00,,28.9,,,100500,MG/L,"SODIUM, FILTERED","SODIUM, FILTRÉ",P
AL11AA0002,27/05/2008 15:00,,447,,,2041,US/CM,SPECIFIC CONDUCTANCE,CONDUCTANCE SPÉCIFIQUE,P
AL11AA0002,27/05/2008 15:00,,51.7,,,16309,MG/L,SULPHATE DISSOLVED,SULFATES DISSOUS,P
AL11AA0002,27/05/2008 15:00,,205,,,2081,NTU,TURBIDITY,TURBIDITÉ,P
AL11AA0002,27/05/2008 15:00,,322,,,110001,NTU,TURBIDITY (FIELD),TURBIDITÉ (TERRAIN),P
AL11AA0002,17/06/2008 13:30,,206,,,10111,MG/L,ALKALINITY TOTAL CACO3,ALCALINITÉ TOTALE CACO3,P
AL11AA0002,17/06/2008 13:30,,0.013,,,7540,MG/L,AMMONIA DISSOLVED,AMMONIAC DISSOUS,P
AL11AA0002,17/06/2008 13:30,,48.5,,,20103,MG/L,CALCIUM DISSOLVED/FILTERED,CALCIUM DISSOUS/FILTRÉ,P
AL11AA0002,17/06/2008 13:30,,6.59,,,6104,MG/L,CARBON DISSOLVED ORGANIC,CARBONE ORGANIQUE DISSOUS,P
AL11AA0002,17/06/2008 13:30,,10.5,,,6901,MG/L,CARBON PARTICULATE ORGANIC,CARBONE ORGANIQUE PARTICULAIRE,P
AL11AA0002,17/06/2008 13:30,,1.64,,,17209,MG/L,CHLORIDE DISSOLVED,CHLORURES DISSOUS,P
AL11AA0002,17/06/2008 13:30,,406,,,109027,US/CM,CONDUCTANCE (FIELD),CONDUCTANCE (TERRAIN),P
AL11AA0002,17/06/2008 13:30,L,0.01,0.01,,7110,MG/L,DISSOLVED NITRITE/NITRATE,NITRITES/NITRATES DISSOUS,P
AL11AA0002,17/06/2008 13:30,,0.14,,,97958,MG/L,FLUORIDE DISSOLVED,FLUORURE DISSOUS,P
AL11AA0002,17/06/2008 13:30,,19.3,,,12102,MG/L,MAGNESIUM DISSOLVED/FILTERED,MAGNÉSIUM DISSOUS/FILTRÉ,P
AL11AA0002,17/06/2008 13:30,,1.43,,,7901,MG/L,NITROGEN PARTICULATE,AZOTE PARTICULAIRE,P
AL11AA0002,17/06/2008 13:30,,0.355,,,7657,MG/L,NITROGEN TOTAL DISSOLVED,AZOTE TOTAL DISSOUS,P
AL11AA0002,17/06/2008 13:30,,8.5,,,10301,PH,PH,PH,P
AL11AA0002,17/06/2008 13:30,,8.58,,,109026,PH,PH (FIELD),PH (TERRAIN),P
AL11AA0002,17/06/2008 13:30,,0.053,,,15423,MG/L,PHOSPHORUS TOTAL,PHOSPHORE TOTAL,P
AL11AA0002,17/06/2008 13:30,,0.011,,,15465,MG/L,PHOSPHORUS TOTAL DISSOLVED,PHOSPHORE TOTAL DISSOUS,P
AL11AA0002,17/06/2008 13:30,,1.73,,,100499,MG/L,"POTASSIUM, FILTERED","POTASSIUM, FILTRÉ",P
AL11AA0002,17/06/2008 13:30,,45.6,,,10501,MG/L,RESIDUE FIXED NONFILTRABLE,RÉSIDUS FIXES NON-FILTRABLES,P
AL11AA0002,17/06/2008 13:30,,51.6,,,10401,MG/L,RESIDUE NONFILTRABLE,RÉSIDUS NON-FILTRABLES,P
AL11AA0002,17/06/2008 13:30,,19.6,,,100500,MG/L,"SODIUM, FILTERED","SODIUM, FILTRÉ",P
AL11AA0002,17/06/2008 13:30,,425,,,2041,US/CM,SPECIFIC CONDUCTANCE,CONDUCTANCE SPÉCIFIQUE,P
AL11AA0002,17/06/2008 13:30,,33.5,,,16309,MG/L,SULPHATE DISSOLVED,SULFATES DISSOUS,P
AL11AA0002,17/06/2008 13:30,,29.6,,,2081,NTU,TURBIDITY,TURBIDITÉ,P
AL11AA0002,17/06/2008 13:30,,45,,,110001,NTU,TURBIDITY (FIELD),TURBIDITÉ (TERRAIN),P
AL11AA0002,15/07/2008 12:00,,200,,,10111,MG/L,ALKALINITY TOTAL CACO3,ALCALINITÉ TOTALE CACO3,P
AL11AA0002,15/07/2008 12:00,,0.015,,,7540,MG/L,AMMONIA DISSOLVED,AMMONIAC DISSOUS,P
AL11AA0002,15/07/2008 12:00,,39,,,20103,MG/L,CALCIUM DISSOLVED/FILTERED,CALCIUM DISSOUS/FILTRÉ,P
AL11AA0002,15/07/2008 12:00,,4.03,,,6104,MG/L,CARBON DISSOLVED ORGANIC,CARBONE ORGANIQUE DISSOUS,P
AL11AA0002,15/07/2008 12:00,,0.116,,,6901,MG/L,CARBON PARTICULATE ORGANIC,CARBONE ORGANIQUE PARTICULAIRE,P
AL11AA0002,15/07/2008 12:00,,2.31,,,17209,MG/L,CHLORIDE DISSOLVED,CHLORURES DISSOUS,P
AL11AA0002,15/07/2008 12:00,,477,,,109027,US/CM,CONDUCTANCE (FIELD),CONDUCTANCE (TERRAIN),P
AL11AA0002,15/07/2008 12:00,L,0.01,0.01,,7110,MG/L,DISSOLVED NITRITE/NITRATE,NITRITES/NITRATES DISSOUS,P
AL11AA0002,15/07/2008 12:00,,0.12,,,97958,MG/L,FLUORIDE DISSOLVED,FLUORURE DISSOUS,P
AL11AA0002,15/07/2008 12:00,,25,,,12102,MG/L,MAGNESIUM DISSOLVED/FILTERED,MAGNÉSIUM DISSOUS/FILTRÉ,P
AL11AA0002,15/07/2008 12:00,,0.017,,,7901,MG/L,NITROGEN PARTICULATE,AZOTE PARTICULAIRE,P
AL11AA0002,15/07/2008 12:00,,0.286,,,7657,MG/L,NITROGEN TOTAL DISSOLVED,AZOTE TOTAL DISSOUS,P
AL11AA0002,15/07/2008 12:00,,8.56,,,10301,PH,PH,PH,P
AL11AA0002,15/07/2008 12:00,,8.56,,,109026,PH,PH (FIELD),PH (TERRAIN),P
AL11AA0002,15/07/2008 12:00,,0.008,,,15423,MG/L,PHOSPHORUS TOTAL,PHOSPHORE TOTAL,P
AL11AA0002,15/07/2008 12:00,,0.005,,,15465,MG/L,PHOSPHORUS TOTAL DISSOLVED,PHOSPHORE TOTAL DISSOUS,P
AL11AA0002,15/07/2008 12:00,,1.42,,,100499,MG/L,"POTASSIUM, FILTERED","POTASSIUM, FILTRÉ",P
AL11AA0002,15/07/2008 12:00,,1,,,10501,MG/L,RESIDUE FIXED NONFILTRABLE,RÉSIDUS FIXES NON-FILTRABLES,P
AL11AA0002,15/07/2008 12:00,,1.6,,,10401,MG/L,RESIDUE NONFILTRABLE,RÉSIDUS NON-FILTRABLES,P
AL11AA0002,15/07/2008 12:00,,28.8,,,100500,MG/L,"SODIUM, FILTERED","SODIUM, FILTRÉ",P
AL11AA0002,15/07/2008 12:00,,475,,,2041,US/CM,SPECIFIC CONDUCTANCE,CONDUCTANCE SPÉCIFIQUE,P
AL11AA0002,15/07/2008 12:00,,60.4,,,16309,MG/L,SULPHATE DISSOLVED,SULFATES DISSOUS,P
AL11AA0002,15/07/2008 12:00,,1.91,,,2081,NTU,TURBIDITY,TURBIDITÉ,P
AL11AA0002,15/07/2008 12:00,,3,,,110001,NTU,TURBIDITY (FIELD),TURBIDITÉ (TERRAIN),P
AL11AA0002,26/08/2008 13:00,,181,,,10111,MG/L,ALKALINITY TOTAL CACO3,ALCALINITÉ TOTALE CACO3,P
AL11AA0002,26/08/2008 13:00,,0.021,,,7540,MG/L,AMMONIA DISSOLVED,AMMONIAC DISSOUS,P
AL11AA0002,26/08/2008 13:00,,36.2,,,20103,MG/L,CALCIUM DISSOLVED/FILTERED,CALCIUM DISSOUS/FILTRÉ,P
